"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
663061,364057,BLUERIDGE VISTA HEALTH & WELNESS,5500 VERULAM AVENUE,CINCINNATI,OH,45213,HAMILTON,17140,U,PH,4,5,03/30/2017,03/31/2018,69.44,,,3458,47,9012,44,16148,,262,4,740,44,,3458,47,9012,44,16148,,262,4,740,,,,,3870685,4197182,71661,9123470,11227500,47775,11275275,,,,,,,495962,,,3135122,-300000,,29653,7189,3486541,,,,,58292,393114,,,336788,,,,3823329,1256401,174330,-9301,,,1802222,3223652,,-12293,,,-12293,3211359,611970,611970,3823329,,,,,,,,,11227500,47775,11275275,4214200,7061075,8067867,-1006792,534674,-472118,,-472118,,,,,
663070,450711,RIO GRANDE REGIONAL HOSPITAL,101 EAST RIDGE ROAD,MCALLEN,TX,78503,HIDALGO,32580,U,STH,1,4,10/01/2016,09/30/2017,993.98,,,18789,5816,66528,320,116800,,3588,1656,13993,320,,16524,3654,52772,248,90520,,3588,1656,13993,24545781,42398603,29364227,38302343,67844770,112748888,8490199,181598771,1090179851,775451053,1865630904,17711802,,67904838,2951576,,,89141,,,77176040,-38478262,4474042,955139,,51850749,5882201,4122160,40007386,7337266,46658890,62578295,10744451,,58098926,,12432509,12432509,122382184,10127461,5524928,2768069,712891,,,19133349,,2683314,-406865310,128745,-404053251,-384919902,507302086,507302086,122382184,,,27423189,446288,2928797,0.4272,12681667,,1074892500,786804667,1861697167,1648999014,212698153,180593658,32104495,1423423,33527918,,33527918,0.097339,34436554,484721995,875065,10720909
663091,223029,FAIRLAWN REHABILITATION HOSPITAL,189 MAY STREET,WORCESTER,MA,01602,WORCESTER,49340,U,RH,5,5,10/01/2016,09/30/2017,246.42,,,19736,844,28820,110,40150,,1511,76,2158,110,,19736,844,28820,110,40150,,1511,76,2158,,,,,16238252,17986158,1009389,28383728,54362526,1795478,56158004,,,16686318,,,,4323449,,,6693060,-1353213,121368,12635,18187,9815486,1698000,619512,5303563,11210857,,5454851,,,9350693,,1200558,1200558,20366737,674902,1425201,,,-75324,392962,4637204,,1,,3145906,3145907,7783111,12583626,12583626,20366737,,,,,,,,,54204526,1795478,56000004,13323493,42676511,34224410,8452101,124100,8576201,,8576201,,,,,
663097,334015,ROCKLAND P.C.,140 OLD ORANGEBURG ROAD,ORANGEBURG,NY,10962-1196,ROCKLAND,35614,U,PH,4,10,04/01/2017,03/31/2018,1483.23,0.67,,2820,15158,132274,440,160600,,35,26,365,440,,2820,15158,132274,440,160600,,35,26,365,,,,,89397639,28052178,6209754,168100041,1562006,16352511,17914517,52756748,,89397639,,,88757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117449817,-117449817,,-117449817,,-117449817,,,,,
663114,022001,ALASKA SPECIALTY HOSPITAL  LLC,4800 CORDOVA STREET,ANCHORAGE,AK,99503,ANCHORAGE,11260,U,LTCH,2,5,01/01/2017,12/31/2017,230.33,,,7031,2852,12794,59,21535,,183,69,319,59,,7031,1983,11925,59,21535,,183,69,319,,,,,16038283,21212164,834589,36468747,71082488,,71082488,,,,,,,1350601,1049783,,4553548,,103511,210633,,7268076,,,,2460040,,6390290,1690478,,3862381,,,,11130457,4666676,1336428,,18144747,,,24147851,1401223,,,5575913,6977136,31124987,-19994530,-19994530,11130457,,,,,,,,,71082488,,71082488,37030714,34051774,38137610,-4085836,138196,-3947640,,-3947640,,,,,
663157,052038,KINDRED HOSPITAL LA MIRADA,14900 E. IMPERIAL HIGHWAY,LA MIRADA,CA,90638,LOS ANGELES,31084,U,LTCH,2,4,09/01/2017,08/31/2018,574.5,,,31535,632,53198,216,78840,,1256,12,1780,216,,28605,632,48134,197,71905,,1256,12,1780,,,,,41700219,48367664,965743,84761537,413588492,9634407,423222899,6301767,,41679639,5048271,,,2806,,,28849736,-5625278,1056559,129710,,24465558,2960000,389726,18802432,2395511,,11943816,,,12286078,,2369301,2369800,39121436,1746794,2765702,222263,,,3218758,7953517,,,,-242808857,-242808857,-234855340,273976776,273976776,39121436,,,,,,,,,413588492,9634407,423222899,321542061,101680838,90067883,11612955,208306,11821261,,11821261,,,,,
663160,070012,ROCKVILLE GENERAL HOSPITAL  INC.,31 UNION STREET,VERNON,CT,06066-,TOLLAND,25540,U,STH,1,4,10/01/2016,12/31/2016,319,1.59,,1145,507,2841,102,9384,,276,85,531,232,,999,460,2501,93,8556,,276,85,531,1201318,570989,1362073,2763482,8333141,10873595,879122,17598171,27778507,34944508,62723015,2161441,,8333141,8134,,6086,1224999,,,12683085,,1209679,397079,,15514842,1364006,584910,62932725,345070,11031658,30776834,,,30372337,-17553186,,-17553186,28333993,2698870,19089256,,,129864,1879750,26532488,,,,3015017,3015017,29547505,-1213512,-1213512,28333993,,,2279290,43888,45643,0.0801,,19577,27749419,34935994,62685413,43718721,18966692,20503662,-1536970,323454,-1213516,,-1213516,0.28057,2890091,11831285,,
663174,201303,PENOBSCOT VALLEY HOSPITAL,TRANSALPINE ROAD,LINCOLN,ME,04457,PENOBSCOT,12620,U,CAH,1,2,01/01/2017,12/31/2017,130.04,,,1771,180,2369,25,9125,,249,27,405,25,,743,114,1156,25,9125,,249,27,405,776872,1560877,1688486,1688486,9301699,12969753,639714,18140308,3837537,24937279,28774816,,,,,,,728549,,,5130215,-2361945,440578,226597,62437,4239604,28897,422004,8066937,433876,3838998,6221097,99646,,4617407,465656,106640,572296,9429307,2106226,580824,,1367259,,2409034,6463343,3513856,399165,,424007,4337028,10800371,-1371064,-1371064,9429307,,,,,,,,,4168922,29622724,33791646,13673231,20118415,22271452,-2153037,595446,-1557591,15118,-1572709,0.630423,,,,
663178,223027,HEALTHSOUTH BRAINTREE REHABILITATION,250 POND STREET,BRAINTREE,MA,02184,NORFOLK,14454,U,RH,5,4,07/01/2017,06/30/2018,345.01,,,21048,1406,34444,187,68255,,1725,85,2622,187,,21048,1406,34444,187,68255,,1725,85,2622,,,,,23330088,24669233,2168223,40925071,65262787,14804395,80067182,,,23330088,,,,22395369,,,9054964,-2296621,162713,346512,,29662937,,,,890176,,3547843,,,2684520,,213516952,213516952,245864409,747762,1509982,,,,11563,2269307,,,,1283639,1283639,3552946,242311463,242311463,245864409,,,,,,,,,65262787,14804394,80067181,17384548,62682633,47999321,14683312,361535,15044847,,15044847,,,,,
663181,252007,SSH - JACKSON INC,5903 RIDGEWOOD RD,JACKSON,MS,39211,HINDS,27140,U,LTCH,2,4,03/01/2017,02/28/2018,186.55,,,11718,,16519,53,19345,,451,,623,53,,11718,,16519,53,19345,,451,,623,,,,,10609453,13967207,691541,22880917,93957180,61719,94018899,,,10609453,,,,18832,,,3479916,,,103345,150522,4175782,187958,,3071882,413139,,4681461,,,3576052,,67063,-8823590,-1071756,910677,743703,,,,,-1031218,,,,,,-1031218,-40538,-40538,-1071756,,,,,,,,,93957181,,93957181,65819876,28137305,24576660,3560645,593002,4153647,1401166,2752481,,,,,
663182,261331,FREEMAN NEOSHO HOSPITAL,113 W HICKORY ST,NEOSHO,MO,64850,NEWTON,27900,R,CAH,1,2,04/01/2017,03/31/2018,144.26,,,1652,190,3167,25,9125,,309,60,702,25,,1017,190,2274,25,9125,,309,60,702,1678458,5583070,2999560,3752107,11737253,14141215,884551,22796205,16732777,84168028,100900805,,,,,,,600371,,,15538966,-11575229,416007,105513,,5120628,913042,150713,9432663,,,8543089,,,6939527,34465046,809959,35275005,47335160,1006235,143000,1000,90000,,3474271,4714506,,559542,,100000,659542,5374048,41961112,41961112,47335160,,,,,,,,,19685457,84167222,103852679,77988871,25863808,25878468,-14660,4232611,4217951,,4217951,0.225927,2483506,14323444,,
663185,292002,KINDRED HOSPITAL LAS VEGAS,5110 WEST SAHARA AVENUE,LAS VEGAS,NV,89146,CLARK,29820,U,LTCH,2,4,09/01/2017,08/31/2018,346.7,,,15758,1927,30346,146,53290,,672,39,1191,254,,13842,1927,26680,128,46720,,672,39,1191,,,,,28770183,46345486,1884427,70773261,226234813,5950207,232185020,3364874,,28770183,6120187,,,-180346,,,16062386,-7292708,574367,82688,,9257614,3551453,513861,24561322,5861077,,9848988,,,14121299,,27383,29025,23407938,1340039,1449509,14922,,,1032996,3837466,,,,-35385143,-35385143,-31547677,54955615,54955615,23407938,,,,,,,,,226234813,5950207,232185020,159205820,72979200,75115669,-2136469,97366,-2039103,,-2039103,,,,,
663191,371300,ATOKA MEMORIAL HOSPITAL,1200 WEST LIBERTY ROAD,ATOKA,OK,74525,ATOKA,99937,U,CAH,1,8,01/01/2017,12/31/2017,68.65,,,1788,125,2187,25,9125,,248,44,359,25,,800,125,1133,25,9125,,248,44,359,360,2699995,1714345,2570411,3127456,5564134,1318016,8477114,4595127,8490070,13085197,,,,,,,316375,1709134,154349,625366,,191751,120197,,3236562,158508,,17065315,,,2502338,,1235294,8867241,,,,12103803,2311146,261713,,315867,36000,933266,3857992,,15272865,,1486025,16758890,20616882,-8513079,-8513079,12103803,,,,,,,,,4977745,9764762,14742507,8987055,5755452,8691590,-2936138,2182796,-753342,,-753342,0.64784,756635,2489350,,
663208,033302,PHOENIX CHILDRENS HOSPITAL,1919 E. THOMAS ROAD,PHOENIX,AZ,85016-,MARICOPA,38060,U,CH,7,2,01/01/2017,12/31/2017,3980.25,126.9,,320,49107,76990,433,158045,,68,7798,13017,433,,242,35193,55907,352,128480,,68,7798,13017,,,,,345578184,467575112,42513284,618249027,1130166843,902604122,2032770965,,,,,,,35416000,525194000,,121127000,,13095000,,13318000,618714000,,41086000,601373000,12026000,,219436000,,,530686000,121916000,41223000,163139000,1312539000,,,,,,,,,,,789363000,789363000,789363000,523176000,523176000,1312539000,,,,,,,,,1166805079,1158489883,2325294962,1547175469,778119493,813153296,-35033803,97471299,62437496,-26194672,88632168,,,,,
663211,053037,SAN BERNARDINO - BALLARD REHAB HOSPI,1760 WEST 16TH STREET,SAN BERNARDINO,CA,92411,SAN BERNARDINO,40140,U,RH,5,4,07/01/2017,06/30/2018,145.26,,,4168,2018,13800,60,21900,,336,116,937,60,,4168,2018,13800,60,21900,,336,116,937,,,,,11306665,9389183,109713,21635817,36101551,2891670,38993221,,,11306665,,,,57679,,,4591076,,100534,-475514,10159,4283934,,23336,,206390,10267,944338,,,495741,,215669,215669,4995344,610277,654492,16705,,,121632,-6676616,,,,1591911,1591911,-5084705,10080049,10080049,4995344,,,,,,,,,36139787,2853434,38993221,14710805,24282416,20695848,3586568,427210,4013778,64771,3949007,,,,,
663227,190086,NORTHERN LOUISIANA MEDICAL CENTER,401 EAST VAUGHN AVENUE,RUSTON,LA,71270-,LINCOLN,99919,R,STH,1,4,10/01/2016,09/30/2017,369.63,,3,8168,584,20321,160,58397,1,1746,91,4576,165,,6247,464,14777,132,48177,1,1746,91,4576,461738,5395852,1311021,7206321,21799439,44681342,2807215,49251053,209123000,200596383,409719383,4590268,,21799439,1123860,,,-226297,,,22183193,-13185162,2366394,292655,-36085,11394698,1465541,907786,16898715,4442089,2123874,11300129,5849804,,19770002,,4426044,4426044,35590744,3526984,1592350,227223,,,564835,90603237,,,,,,90603237,-55012493,-55012493,35590744,,,12720147,35944,805503,0.2533,,,209123000,200596383,409719383,352699924,57019459,66480781,-9461322,868702,-8592620,,-8592620,0.120207,7707282,113159652,,
663249,362019,SSH - CINCINNATI  INC.,375 DIXMYTH AVENUE 15TH FLOOR,CINCINNATI,OH,45220,HAMILTON,17140,U,LTCH,2,4,08/01/2017,07/31/2018,124.88,,,4775,2151,13742,67,24333,,162,71,476,67,,4775,2151,13742,67,24333,,162,71,476,,,,,8781076,11597600,443100,21134443,87167835,,87167835,,,8781076,,,,,,,3664750,,,1298,149164,3848068,,,1786515,174187,,2570562,,,937568,,3981152,20410229,25195865,791386,370638,,,,653757,-249537,,,,,,-249537,25445402,25445402,25195865,,,,,,,,,87167834,,87167834,63524638,23643196,20378676,3264520,2834,3267354,1400206,1867148,,,,,
663274,032000,CURAHEALTH PHOENIX NORTHWEST,40 EAST INDIANOLA AVENUE,PHOENIX,AZ,85012,MARICOPA,38060,U,LTCH,2,4,09/01/2017,08/31/2018,43,,,2460,57,5412,58,21170,,87,3,185,58,,2460,57,5412,58,21170,,87,3,185,,,,,3090054,10025360,1261997,9878291,29716660,20206,29736866,,,3090054,,,,285535,,,4010906,,,102294,1385,-5772355,,,,,,2803859,,,1618710,,-283001,-283001,-4436646,362542,157513,181553,-51,,448424,1149981,,-68,,,-68,1149913,-5586559,-5586559,-4436646,,,,,,,,,50324138,,50324138,41739338,8584800,13115414,-4530614,-2138,-4532752,,-4532752,,,,,
663296,194096,OCEANS BEHAVIORAL HOSPITAL OF ALEXAN,2621 BOLTON AVENUE,ALEXANDRIA,LA,71303,RAPIDES PARISH,10780,U,PH,4,4,01/01/2017,12/31/2017,52.95,,,4619,629,6737,24,8760,,335,59,524,24,,4619,629,6737,24,8760,,335,59,524,,,,,2252935,2473356,60325,5003820,9888503,1369261,11257764,,,,,,,828,,,761257,,21290,-107555,62280,4708477,,,,,385444,,,,194444,,8468,8468,4911389,82669,306286,,29539,,596,419090,,,,276582,276582,695672,4215717,4215717,4911389,,,,,,,,,9888503,1369261,11257764,5756384,5501380,4726291,775089,1857,776946,,776946,,,,,
663297,194109,COMPASS BEHAVIORAL HEALTH CENTER OF,4701 WEST PARK AVENUE,HOUMA,LA,70364,TERREBONE,26380,U,PH,4,4,01/01/2017,12/30/2017,46,,,3200,681,4994,20,7280,,243,84,429,20,,3200,681,4994,20,7280,,243,84,429,,,,,1438889,2177347,200760,3412503,5599278,3130970,8730248,,,1438889,,,,121218,,,1520146,,,10335,,1651699,580407,53472,3521144,409412,139589,300538,,,4147970,,,,5799669,35599,47094,2604,,,1515673,1600970,,3719854,,,3719854,5320824,478845,478845,5799669,,,,,,,,,7920649,,7920649,4810687,3109962,3616236,-506274,150366,-355908,,-355908,,,,,
663299,222002,CURAHEALTH STOUGHTON,909 SUMNER STREET  1ST FLOOR,STOUGHTON,MA,02072,NORFOLK,14454,U,LTCH,2,4,09/01/2017,08/31/2018,114,,,2829,2903,19604,88,32120,,125,34,224,88,,2829,2903,19604,88,32120,,125,34,224,,,,,9746794,17453130,2200637,16752461,50144452,1155211,51299663,1684812,,9746794,2540397,,,-655089,,,11178248,,,278269,70,7357922,,,,,,1168362,,,800746,,-4304002,-4304002,3854666,883328,449242,457909,373179,,,2163658,,-163,,,-163,2163495,1691171,1691171,3854666,,,,,,,,,50144452,1134263,51278715,25090264,26188451,27199924,-1011473,565948,-445525,,-445525,,,,,
663303,261333,PIKE COUNTY MEMORIAL HOSPITAL,2305 WEST GEORGIA STREET,LOUISIANA,MO,63353-2559,PIKE,99926,R,CAH,1,9,07/01/2017,06/30/2018,126.7,,,1199,78,1591,25,9125,,198,23,281,25,,677,78,950,25,9125,,198,23,281,145394,2225535,1211642,1211642,8894456,10377770,1401438,18354193,3777882,33517555,37295437,,,,,,,614219,,,2006155,,293432,204509,,3379613,277585,403576,12223326,212254,1280028,6865219,,3027220,6738365,11315372,57082,11372454,21490432,810656,541773,21649,425000,80227,150935,2553624,,1905000,,,1905000,4458624,17031808,17031808,21490432,,,,,,,,,3780004,34578246,38358250,23400491,14957759,19186627,-4228868,2850727,-1378141,85599,-1463740,0.49213,1398681,2805238,,
663315,360002,UH SAMARITAN MEDICAL CENTER,1025 CENTER STREET,ASHLAND,OH,44805-4098,ASHLAND,99936,R,STH,1,2,01/01/2017,12/31/2017,426.66,,,3077,205,7197,39,14235,,1026,76,2327,39,,3077,173,6598,39,14235,,1026,76,2327,725029,4937256,2546077,5839544,22535215,43969941,7908519,63795919,36493316,135710361,172203677,7023297,,22535215,,,,-193153,,,18226935,-11423178,1978619,435515,,9652270,2304710,1784858,26098753,62194,103181,10095637,,,34315156,54572792,6270000,60842792,104810218,1808571,167397,,,,607621,2625628,,,,353424,353424,2979052,101831166,101831166,104810218,,2543252,1546588,1599,60018,0.0587,,,36493316,135710361,172203677,97698855,74504822,66505156,7999666,4201938,12201604,,12201604,0.370468,7786373,29907684,,
663317,360092,MEMORIAL HOSPITAL OF UNION COUNTY,500 LONDON AVENUE,MARYSVILLE,OH,43040-,UNION,18140,U,STH,1,9,01/01/2017,12/31/2017,555.84,,,1221,585,5369,60,21900,,402,45,1524,60,,933,74,3235,53,19345,,402,45,1524,1092330,7233302,3332051,7426119,37666320,60216759,4414411,74708476,33585038,209068295,242653333,10452802,,37666320,396422,,,18063495,15405708,,10775340,,908296,1511065,324700,47407383,2986543,3678793,46487532,,3866235,44132488,,,36865432,52704457,20931196,73635653,157908468,4198018,5730179,,722606,,871078,12280275,,,,71846885,71846885,84127160,73781308,73781308,157908468,,2081917,817706,61232,86989,0.12,,,33858935,214672343,248531278,145439420,103091858,105048832,-1956974,6539793,4582819,3093,4579726,0.307882,4977922,35251155,,
663318,360095,BLANCHARD VALLEY REG. HEALTH CENTER,1900 SOUTH MAIN STREET,FINDLAY,OH,45840-,HANCOCK,99936,R,STH,1,2,01/01/2017,12/31/2017,1009.88,,,10431,1051,25158,141,51465,,2842,84,6482,150,,6653,853,14575,107,39055,,2842,84,6482,1500773,10409788,5644498,11134072,60970114,111032981,10780989,173875914,165791940,266801528,432593468,17805714,,61436896,626968,,,1127894,,,31309026,,,6746903,,40518568,2974933,8133735,129966361,1101000,17090307,81308004,,,101903919,264964517,18187325,283151842,425574329,4256119,,,,,4325000,8581119,,,,10315753,10315753,18896872,406677457,406677457,425574329,,17027900,5601957,932952,535196,0.0946,,,179236342,283916323,463152665,229819036,233333629,172003093,61330536,37438741,98769277,28019937,70749340,0.401938,17953821,66407932,,
663320,360125,ASHTABULA COUNTY MEDICAL CENTER,2420 LAKE,ASHTABULA,OH,44004-,ASHTABULA,99936,R,STH,1,2,01/01/2017,12/31/2017,854,,,8862,761,19144,105,38325,,2160,197,5049,137,,7759,669,16252,96,35040,,2160,197,5049,781130,9826802,3405849,6460666,60134475,67599722,4115736,93907717,123676432,247173155,370849587,10491769,,60134475,52710,,,23410920,70475939,,56393553,-38327744,1432789,1456389,1210001,116268656,2518862,2295857,34676590,1927926,23321031,49296435,,,26442814,2875723,3019391,5895114,148606584,10451831,3339250,371118,22468,568243,9494197,24247107,,,,22366478,22366478,46613585,101992999,101992999,148606584,,10200034,3141726,79491,400253,0.12,,,123676432,308808358,432484790,309000906,123483884,127734197,-4250313,16245090,11994777,,11994777,0.253223,16710605,88524183,,
663325,360174,UPPER VALLEY MEDICAL CENTER,3130 N. COUNTY ROAD 25 A,TROY,OH,45373,MIAMI,19380,U,STH,1,2,01/01/2017,12/31/2017,898.57,,,6817,1383,17306,119,43435,,1922,107,5065,151,,5819,295,13323,109,39785,,1922,107,5065,3138437,9199121,5316340,12610124,58492678,77172571,4237771,118544009,168355895,353175593,521531488,18933087,,58040001,1326677,,,5644928,,,85507363,-65537205,558451,1274017,,27646197,1247083,2457343,129147884,,,62410864,,9459009,87708765,50896980,2671603,53568583,168923545,3834337,4486268,703318,2947752,,3072673,15044348,,,,76332096,76332096,91376444,77547101,77547101,168923545,,9527001,3554850,35010,301210,0.0921,,,168337443,354202755,522540198,385259517,137280681,135665249,1615432,9585550,11200982,,11200982,0.2273,13960616,103949886,,
663327,360352,THE SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BOULEVARD,YOUNGSTOWN,OH,44512-,MAHONING,49660,U,STH,1,5,01/01/2017,12/31/2017,448.93,,,945,4,2640,24,8760,,405,1,1179,24,,945,4,2640,24,8760,,405,1,1179,129159,1497640,473182,1408923,32682805,50495564,3984294,48494020,42474536,174760248,217234784,2819331,,32320381,678240,,,828620,,,13210350,,1847813,661484,,18345563,4350115,1375651,27266561,,,35507575,,,45496740,,1888287,1888287,65730590,6178865,1453782,,6730287,,1461962,15824896,39306172,,,,39306172,55131068,10599522,10599522,65730590,,3173058,1292068,934,,,,,42244000,229899962,272143962,184496971,87646991,84676009,2970982,5332962,8303944,,8303944,0.223233,4508681,24388968,,
663343,450678,BAYLOR SCOTT & WHITE - WHITE ROCK LA,9440 POPPY DRIVE,DALLAS,TX,75218,DALLAS,19124,U,STH,1,4,06/01/2017,02/28/2018,348.1,,,6699,1439,24144,187,51051,,1413,228,5442,187,,5679,741,18856,167,45591,,1413,228,5442,13614053,22853684,17983732,24234968,32575223,88743142,4813846,110964551,364149759,237623865,601773624,7032916,,32575223,1275282,,,1650,,,63399718,-48310324,2175786,-21716257,,-265621,3900000,302290,19630999,4541546,,12342725,,5241249,36664790,10888,2013352,2024240,38423409,3940324,1358881,1980827,227695,,2993658,10501385,19255,,,801255,820510,11321895,27101514,27101514,38423409,,5074988,6457247,82486,607749,0.2108,7627009,,365015206,235997490,601012696,513706331,87306365,121398679,-34092314,974589,-33117725,,-33117725,0.184396,5558022,97709705,395793,6344021
663345,462003,SOUTH DAVIS COMMUNITY HOSPITAL,401 SOUTH 400 EAST,BOUNTIFUL,UT,84010,DAVIS,36260,U,LTCH,2,2,01/01/2017,12/31/2017,12.57,,,1066,1883,4937,16,5840,,48,57,129,51,,1066,1883,4937,16,5840,,48,57,129,,,,,8609736,10558819,692330,15530746,22669679,,22669679,1108088,,8609736,,,,4618636,,,3290880,-39934,192745,166250,-1784,8253674,1869101,88123,13009335,,,8009370,,,7921479,,164825,208747,16383900,582221,1144089,195144,,44939,176859,2143252,10288797,,,,10288797,12432049,3951851,3951851,16383900,,,,,,,,,20110373,5476091,25586464,8111268,17475196,19168555,-1693359,537577,-1155782,,-1155782,,,,,
663355,061313,KIT CARSON COUNTY MEMORIAL HOSPITAL,286 16TH STREET,BURLINGTON,CO,80807,,99906,R,CAH,1,9,01/01/2017,12/31/2017,98.47,,,1243,139,1665,19,6935,,136,49,256,19,,401,112,706,19,6935,,136,49,256,53682,965332,748061,2285816,7109051,10515409,1207313,15804029,5698537,15750221,21448758,,,,,,,4750083,1831547,,6284244,-4196660,461700,213088,,10122105,176836,36420,13850775,,3219278,5636335,,,7469452,1013827,,1013827,18605384,115574,403939,-8932,1144487,,778159,2433227,,10748431,,,10748431,13181658,5423726,5423726,18605384,,,,,,,,,6698497,15516464,22214961,7976971,14237990,17624460,-3386470,723890,-2662580,,-2662580,0.736827,1082786,3556521,,
663360,192012,CHRISTUS DUBUIS - ALEXANDRIA,3330 MASONIC DRIVE,ALEXANDRIA,LA,71301,RAPIDES PARISH,10780,U,LTCH,2,4,09/01/2017,08/31/2018,76,,,4353,74,6477,25,9125,,190,,285,25,,4353,74,6477,25,9125,,190,,285,,,,,3252465,5056464,144647,8672890,24919512,2019,24921531,,,3252465,,,,,,,3742801,,15588,10970,,3769359,,,,124002,,698480,,,1686947,,,,5456306,383463,144272,,,,2979053,3506788,,,,,,3506788,1949518,1949518,5456306,,,,,,,,,25087773,,25087773,16342055,8745718,8308929,436789,-227874,208915,,208915,,,,,
663392,171330,HOSPITAL DIST NO 1 OF RICE COUNTY,619 S CLARK,LYONS,KS,67554,RICE,99917,R,CAH,1,11,05/01/2017,04/30/2018,104.71,,,766,49,4862,25,9125,,133,,297,25,,395,,716,25,9125,,133,,297,20942,486544,471160,471160,6933083,7711903,512088,13444746,3394287,10228804,13623091,,,,,,,1427886,,,2486577,-479709,121352,682902,,3612008,,744692,10626101,,720113,3912310,,,4707634,-2,1174759,1174757,9494399,418226,1020690,99655,555270,1021917,385768,3501526,,3126656,,6046710,9173366,12674892,-3180493,-3180493,9494399,,,,,,,,,3504590,11157477,14662067,2567938,12094129,14644986,-2550857,1838149,-712708,,-712708,0.986909,1638573,1367142,,
663394,281343,WEST HOLT MEMORIAL HOSPITAL,406 WEST NEELY STREET,ATKINSON,NE,68713-0200,HOLT,99928,R,CAH,1,2,07/01/2017,06/30/2018,72.59,,,658,11,804,17,6205,,100,4,124,17,,339,11,416,17,6205,,100,4,124,54946,103891,125866,187690,5080076,7132341,820708,9141276,1753220,9397655,11150875,,,,,,,2407835,178634,,2693581,-582500,554858,88542,,5634955,39958,123837,5143585,,1839445,4203202,,,3723352,1066774,299853,1366627,10724934,194919,443345,,213346,,107559,959169,,2964745,,,2964745,3923914,6801020,6801020,10724934,,,,,,,,,1741756,9471010,11212766,2131338,9081428,12212417,-3130989,3279236,148247,9000,139247,0.819781,430097,600064,,
663397,444022,PREMIERCARE TENNESSEE  INC.,266,COOKEVILLE,TN,38501-4294,PUTNAM,99944,R,PH,4,4,01/01/2017,12/31/2017,61.56,,,1833,5195,9752,36,13140,,295,958,1804,36,,1833,5195,9752,36,13140,,295,958,1804,,,,,3358131,3765982,112529,7008138,12542875,1546078,14088953,,,,,,,-56510,,,1629106,-326628,16515,,,1262483,,,,1002996,,177154,,,577230,,18304,18304,1858017,261060,148511,,,,126651,536222,,,,2190203,2190203,2726425,-868408,-868408,1858017,,,,,,,,,12542875,1546078,14088953,6545467,7543486,7124108,419378,248542,667920,,667920,,,,,
