"rpt_rec_num","Provider CCN","Hospital Name","Street Address","City","State Code","Zip Code","County","Medicare CBSA Number","Rural Versus Urban","CCN Facility Type","Provider Type","Type of Control","Fiscal Year Begin Date","Fiscal Year End Date","FTE - Employees on Payroll","Number of Interns and Residents (FTE)","Total Days Title V","Total Days Title XVIII","Total Days Title XIX","Total Days (V + XVIII + XIX + Unknown)","Number of Beds","Total Bed Days Available","Total Discharges Title V","Total Discharges Title XVIII","Total Discharges Title XIX","Total Discharges (V + XVIII + XIX + Unknown)","Number of Beds + Total for all Subproviders","Hospital Total Days Title V For Adults & Peds","Hospital Total Days Title XVIII For Adults & Peds","Hospital Total Days Title XIX For Adults & Peds","Hospital Total Days (V + XVIII + XIX + Unknown) For Adults & Peds","Hospital Number of Beds For Adults & Peds","Hospital Total Bed Days Available For Adults & Peds","Hospital Total Discharges Title V For Adults & Peds","Hospital Total Discharges Title XVIII For Adults & Peds","Hospital Total Discharges Title XIX For Adults & Peds","Hospital Total Discharges (V + XVIII + XIX + Unknown) For Adults & Peds","Cost of Charity Care","Total Bad Debt Expense","Cost of Uncompensated Care","Total Unreimbursed and Uncompensated Care","Total Salaries From Worksheet A","Overhead Non-Salary Costs","Depreciation Cost","Total Costs","Inpatient Total Charges","Outpatient Total Charges","Combined Outpatient + Inpatient Total Charges","Wage-Related Costs (Core)","Wage-Related Costs (RHC/FQHC)","Total Salaries (adjusted)","Contract Labor: Direct Patient Care","Wage Related Costs for Part - A Teaching Physicians","Wage Related Costs for Interns and Residents","Cash on Hand and in Banks","Temporary Investments","Notes Receivable","Accounts Receivable","Less: Allowances for Uncollectible Notes and Accounts Receivable","Inventory","Prepaid Expenses","Other Current Assets","Total Current Assets","Land","Land Improvements","Buildings","Leasehold Improvements","Fixed Equipment","Major Movable Equipment","Minor Equipment Depreciable","Health Information Technology Designated Assets","Total Fixed Assets","Investments","Other Assets","Total Other Assets","Total Assets","Accounts Payable","Salaries, Wages, and Fees Payable","Payroll Taxes Payable","Notes and Loans Payable (Short Term)","Deferred Income","Other Current Liabilities","Total Current Liabilities","Mortgage Payable","Notes Payable","Unsecured Loans","Other Long Term Liabilities","Total Long Term Liabilities","Total Liabilities","General Fund Balance","Total Fund Balances","Total Liabilities and Fund Balances","DRG Amounts Other Than Outlier Payments","DRG Amounts Before October 1","DRG Amounts After October 1","Outlier Payments For Discharges","Disproportionate Share Adjustment","Allowable DSH Percentage","Managed Care Simulated Payments","Total IME Payment","Inpatient Revenue","Outpatient Revenue","Total Patient Revenue","Less Contractual Allowance and Discounts on Patients' Accounts","Net Patient Revenue","Less Total Operating Expense","Net Income from Service to Patients","Total Other Income","Total Income","Total Other Expenses","Net Income","Cost To Charge Ratio","Net Revenue from Medicaid","Medicaid Charges","Net Revenue from Stand-Alone CHIP","Stand-Alone CHIP Charges"
533175,531310,POWELL VALLEY HEALTH CARE,777 AVENUE H,POWELL,WY,82435-,PARK,99953,R,CAH,1,2,07/01/2011,06/30/2012,312.46,,,2090,400,3347,25,9150,,284,123,706,125,,913,192,1734,25,9150,,284,123,706,,2403888,1592748,2429319,22414859,21657039,1285041,34699564,19252607,32137088,51389695,,,,,,,2911263,,,14510180,-6658000,898388,139036,,12222729,,,2891740,677372,,5188719,,,3662250,1185789,198548,1386212,17271191,1089151,2521850,342111,348335,,,4688185,1348878,,,,1348878,6037063,11234128,11234128,17271191,,,,,,,,,19149963,45987688,65137651,21841905,43295746,44071898,-776152,1204911,428759,,428759,0.675224,2201040,4498672,,
533191,340133,MARTIN GENERAL HOSPITAL,310 SOUTH MCCASKEY RD,WILLIAMSTON,NC,27892,MARTIN,99934,R,STH,1,4,05/01/2011,04/30/2012,193.06,,,5136,1756,8150,42,15372,,1213,611,2134,42,,3569,1207,5782,36,13176,,1213,611,2134,293442,5087683,1088087,1090932,9786704,23722415,1477501,21571804,64855394,60683346,125538740,2327415,,9777840,548825,,,-107644,,,7857114,-1215293,947029,186403,547578,8215187,705000,877535,9067118,2703885,1160902,6633356,3313861,,12536339,,960532,960532,21712058,753311,837706,,8336,,74221,29001976,,,,,,29001976,-7289918,-7289918,21712058,6260812,,,79045,1319779,0.2108,,,64896948,60641792,125538740,93864220,31674520,33509119,-1834599,779516,-1055083,,-1055083,0.171834,2868762,25005169,7943,62784
533193,392034,KINDRED HOSPITAL EASTON,250 SOUTH 21ST STREET,EASTON,PA,18042,NORTHAMPTON,10900,U,LTCH,2,4,09/01/2011,08/31/2012,68.2,,,5108,,7176,31,11346,,198,,258,31,,5108,,7176,31,11346,,198,,258,,,,,4335541,6957428,291294,10971933,46336021,,46336021,829947,,4335541,603573,,,-27533,,,2012114,-234143,179050,41891,,1971298,,,,268337,,750712,,,656178,,3310531,3310531,5938007,809055,386403,67711,,,166653,1429822,,,,4688031,4688031,6117853,-179846,-179846,5938007,,,,,,,,,46336021,,46336021,35837976,10498045,11292969,-794924,20520,-774404,,-774404,,,,,
533198,171313,KEARNY COUNTY HOSPITAL,500 THORPE STREET,LAKIN,KS,67860,KEARNY,99917,R,CAH,1,9,07/01/2011,06/30/2012,188.81,,,1297,253,2156,25,9150,,114,48,357,25,,414,119,880,25,9150,,114,48,357,64896,725144,464012,464012,8901526,7986696,955899,9860358,4792199,11448741,16240940,,,,,,,77988,712760,,2274877,-666679,270317,179133,75628,3625700,97298,634019,18673121,,,4110798,,,11143749,,,,14769449,414181,632728,18500,495610,,93835,1654854,,,,772816,772816,2427670,12341779,12341779,14769449,,,,,,,,,8012913,11491801,19504714,5096486,14408228,17613366,-3205138,2054006,-1151132,,-1151132,0.60713,337415,967184,,
533202,281353,VALLEY COUNTY HEALTH SYSTEM,2707 L STREET,ORD,NE,68862-,VALLEY,99928,R,CAH,1,9,07/01/2011,06/30/2012,142.29,,,2441,12,2781,16,5856,,238,3,324,76,,792,12,1066,16,5856,,238,3,324,30210,408562,312005,481564,9501891,12202381,3180163,20473874,8655035,20354916,29009951,,,,,,,2261258,,,4593110,-848000,427259,131574,1236542,7923327,408799,245561,21866992,,,12352284,,,24111783,169405,1895041,2064446,34099556,1358687,824688,,1405418,,912073,4500866,,22607106,,,22607106,27107972,6991584,6991584,34099556,,,,,,,,,8635043,21256305,29891348,7778641,22112707,22112834,-127,394817,394690,,394690,0.705753,485418,924050,3783,6755
533212,450372,BAYLOR MEDICAL CENTER AT WAXAHACHIE,1405 WEST JEFFERSON,WAXAHACHIE,TX,75165-,ELLIS,19124,U,STH,1,1,07/01/2011,06/30/2012,369.62,,,6022,334,11019,57,20862,,1308,47,2648,57,,5282,262,9405,51,18666,,1308,47,2648,2827252,13357835,6192294,8597045,20948466,40851241,3336470,54747937,74671639,136326967,210998606,5339304,,20948466,717761,,,51319309,,,14874456,-8778342,1303096,47860,,55968135,,,37647515,,,28223239,,,17938300,,3103378,3103378,77009813,782661,-13494,65423,52972,,1685974,2573536,,,,902559,902559,3476095,73533718,73533718,77009813,9537212,,,92858,,,512370,,74677121,136331124,211008245,137156000,73852245,75157542,-1305297,3652058,2346761,2200018,146743,0.259471,2007779,19945958,78145,776195
533213,360001,MERCY HOSPITAL ANDERSON,7500 STATE ROAD,CINCINNATI,OH,45255-0589,HAMILTON,17140,U,STH,1,1,01/01/2011,12/31/2011,917.57,,,16078,1453,46837,180,65700,,3977,238,12250,180,,14248,746,37899,161,58765,,3977,238,12250,4927415,7815716,6907250,19236922,50866689,109285371,6744370,147742927,272849571,275665243,548514814,11607357,,50866689,1028594,,,16175,,,45905098,-24207924,4205564,123349,,25571590,2771341,1906374,95219719,,,60725674,,,56015299,893686,41049221,42089128,123676017,6909773,2464531,,,,4157625,13287509,,,,23757101,23757101,37044610,86631407,86631407,123676017,28936131,,,418378,1591487,0.055,5514374,,276119626,269337597,545457223,353742340,191714883,167967776,23747107,3585069,27332176,,27332176,0.269351,12687133,92878083,,
533214,360270,MERCY HOSPITAL OF DEFIANCE  LLC,1404 EAST SECOND STREET,DEFIANCE,OH,43512,DEFIANCE,99936,R,STH,1,5,01/01/2011,12/31/2011,102,,,2567,145,4477,27,9855,,807,78,1465,27,,2567,145,4477,27,9855,,807,78,1465,738446,2615283,2060074,3739841,5760309,14278145,1001538,27414499,22294090,30555300,52849390,1348634,,5760309,56210,,,3477240,,,9504526,-6404685,660528,23422,,7697335,478410,336837,9791314,,3570182,1436336,,,10182033,,2827362,2827362,20706730,1623715,523140,,,,508213,2655068,,3101792,,,3101792,5756860,14949870,14949870,20706730,3691709,,,33537,,,,,23853062,28824550,52677612,29797596,22880016,20038454,2841562,48204,2889766,,2889766,0.518729,1054041,5270204,,
533220,521330,PRAIRIE DU CHIEN MEMORIAL HOSPITAL,705 EAST TAYLOR STREET,PRAIRIE DU CHIEN,WI,53821,CRAWFORD,99952,R,CAH,1,2,01/01/2011,12/31/2011,209.92,,,2693,368,4570,25,9125,,480,117,938,26,,1442,280,2520,23,8395,,480,117,938,36281,535954,213428,1222571,14087369,16034671,1186441,25577108,16323339,27531078,43854417,,,,,,,3526838,14714812,,7714181,-1350000,980311,178855,,25952815,755250,154777,13482019,241000,,8838890,,,9010586,4557851,1196156,5754007,40717408,767579,1496464,160300,,,534893,2959236,,,,401613,401613,3360849,37356559,37356559,40717408,,,,,,,,,16548197,30909596,47457793,16909205,30548588,30122040,426548,2483571,2910119,459,2909660,0.583228,1388377,4110777,,
533240,251325,COVINGTON COUNTY HOSPITAL,803 GERALD MCRANEY DRVE,COLLINS,MS,39428-,COVINGTON,99025,R,CAH,1,9,10/01/2010,09/30/2011,109.66,,,3643,97,4504,25,9125,,297,30,390,35,,1220,97,1384,25,9125,,297,30,390,81384,5096486,2560299,3101373,9019743,10706801,795429,16764626,10938572,22663351,33601923,,,,,,,4530126,,,9987769,-5032432,68947,71122,428016,10053548,290366,288865,10698932,,8932078,,,,9922161,,428016,428016,20403725,483051,,,,,720246,1203297,,6704301,,,6704301,7907598,12496127,12496127,20403725,,,,,,,,,11002142,24004740,35006882,17218763,17788119,19726544,-1938425,748025,-1190400,,-1190400,0.498919,1199480,3488651,,
533241,150149,DEACONESS WOMENS HOSPITAL,4199 GATEWAY BLVD,NEWBURGH,IN,47630-,WARRICK,21780,U,STH,1,6,01/01/2011,12/31/2011,364.16,,,81,2198,20053,74,27010,,26,188,3500,74,,81,498,8987,50,18250,,26,188,3500,79702,1146214,604781,8892232,18789604,28291160,1149377,38129613,53635765,28434295,82070060,5279754,,18660709,,,,,,,15261866,-6970646,383429,369616,,9267645,,,,1222167,,12241360,,,4259198,,487013,487013,14013856,3402782,1871781,,1964531,,130294,7369388,,512949,,,512949,7882337,6131519,6131519,14013856,143877,,,,17265,0.12,,,56911133,38129348,95040481,45251605,49788876,48322029,1466847,1503038,2969885,,2969885,0.464598,2336956,28126879,,
533250,250061,YALOBUSHA GENERAL HOSPITAL,HIGHWAY 7 SOUTH,WATER VALLEY,MS,38965,YALOBUSHA,99925,R,STH,1,9,10/01/2010,09/30/2011,125,,,3775,188,4433,26,9490,,312,75,544,148,,1071,188,1675,26,9490,,312,75,544,,992202,741009,755896,8492579,8423785,894133,16150980,12382423,8938857,21321280,909611,107670,8492579,897254,,,2320523,1008757,,4083997,-1988706,68622,163582,,5679666,68701,442644,12686445,,64041,4561589,,676531,9836337,,212294,212294,15728297,501280,366033,19669,140000,,308060,1335042,1896901,,,,1896901,3231943,12496354,12496354,15728297,1232771,,,,104786,0.085,,,12480141,9860192,22340333,3500129,18840204,17955754,884450,409775,1294225,,1294225,0.757505,7309079,6426600,6816,23502
533260,172007,SSH - WICHITA  INC.,929 N ST FRANCIS ST. 5TH & 6TH FL.,WICHITA,KS,67214,SEDWICK,48620,U,LTCH,2,4,01/01/2011,12/31/2011,138.82,,,8896,,12669,60,21900,,322,,462,60,,8896,,12669,60,21900,,322,,462,,,-36528,-36528,5489691,9545971,291004,15081850,47691024,,47691024,888459,,5489691,881872,,,,,,1758805,-131005,,57979,111672,1797451,,,1739085,164332,,1971115,,,558574,,,-220031,2135994,1226536,299021,,,,,805381,,,,,,805381,1330613,1330613,2135994,,,,,,,,,47691024,,47691024,31172646,16518378,15035662,1482716,3728,1486444,1083042,403402,0.316241,,,,
533268,370029,INTEGRIS CLINTON HOSPITAL,100 NORTH 30TH,CLINTON,OK,73601,CUSTER,99937,R,STH,1,2,07/01/2011,03/31/2012,130.55,,,1811,1123,3867,45,12375,,519,302,1216,56,,1574,772,3056,41,11275,,519,302,1216,294230,1698861,1012278,1983067,7770429,11683455,1292915,18195688,18341739,22910780,41252519,2141652,,7704015,523679,,,14673849,,,6781315,-4123583,164115,42453,,3378425,44807,95322,7939382,4522513,1298629,9436736,,,7727876,,675126,675126,11781427,93312,861526,,,,1012441,1967278,614666,,,,614666,2581944,9199483,9199483,11781427,2564841,,,4455,307781,0.12,,,18055769,27098925,45154694,27123036,18031658,19453884,-1422226,343729,-1078497,26363,-1104860,0.441081,1579567,6825426,,
533285,430094,SPEARFISH REGIONAL SURGERY CENTER,1316 NORTH 10TH STREET,SPEARFISH,SD,57783,LAWERENCE,99943,U,STH,1,2,07/01/2011,06/30/2012,37.89,,,54,1,185,4,1464,,22,1,75,4,,54,1,185,4,1464,,22,1,75,75377,123131,126073,284308,2201620,2981618,338074,5408068,1698071,11184825,12882896,507573,,2201620,,,,1,,,,,,,,1,,,,,,,,,,,,,1,1,,,,,,1,,,,,,1,,,1,215973,,,,,,,,1762912,11207908,12970820,5588835,7381985,5183238,2198747,,2198747,,2198747,0.419787,87563,569236,4286,26504
533286,531315,SOUTH LINCOLN HOSPITAL DISTRICT,711 ONYX STREET,KEMMERER,WY,83101-,LINCOLN,99953,R,CAH,1,11,07/01/2011,06/30/2012,97.07,,,378,38,750,14,5124,,28,16,103,38,,89,22,239,14,5124,,28,16,103,295579,916269,1054776,1280877,6578991,6260192,527043,9339037,3748428,7522783,11271211,,,,,,,5837723,,,2332923,-883000,322764,67255,,7817031,113298,727999,9516486,,,3387912,,695756,5098237,,,,12915268,395853,586642,,,,36750,1019245,,,,218276,218276,1237521,11677747,11677747,12915268,,,,,,,,,6976341,7563800,14540141,3856286,10683855,12839183,-2155328,3128015,972687,554,972133,0.828574,1139744,1648429,,
533287,272001,ADVANCED CARE HOSPITAL OF MONTANA,3528 GABEL ROAD,BILLINGS,MT,59102,YELLOWSTONE,13740,U,LTCH,2,4,09/01/2011,08/31/2012,132.3,,,6851,1635,11493,40,14640,,243,64,410,40,,6851,1635,11493,40,14640,,243,64,410,,,,,7564023,9178024,1147544,16634890,31390702,,31390702,,,,,,,37254,,,4810712,-2950191,118217,24186,440857,2481035,1489886,1445535,7606536,,290794,4269579,,,10632192,,102291104,102291104,115404331,346245,425019,144840,,,97169571,98085675,,,,15608742,15608742,113694417,1709914,1709914,115404331,,,,,,,,,31390702,,31390702,14411485,16979217,16742047,237170,196826,433996,,433996,,,,,
533293,030107,AZ SPINE & JOINT HOSPITAL,4620 EAST BASELINE ROAD,MESA,AZ,85206,MARICOPA,38060,U,STH,1,4,01/01/2011,12/31/2011,71.09,,,1097,1,2137,23,8395,,431,1,865,23,,1097,1,2137,23,8395,,431,1,865,,146024,36053,36053,4916106,12328937,538290,16662080,40551692,26933921,67485613,1122476,,4916106,119186,,,214567,,,7937836,-6023540,812850,52627,,2995016,,,,2069151,,5958361,,,2684732,,,,5679748,1138516,544205,,30050,,206098,3478324,,5284,,396397,401681,3880005,1799743,1799743,5679748,4976418,,,,,,,,40299962,27185651,67485613,48937813,18547800,17336181,1211619,91573,1303192,,1303192,0.246898,,,,
533295,430089,SIOUXLAND SURGERY CENTER,600 SIOUX POINT ROAD,DAKOTA DUNES,SD,57049-,UNION,43580,U,STH,1,5,01/01/2011,12/31/2011,120,,,1233,77,2572,40,14600,,451,44,1040,40,,1233,77,2572,40,14600,,451,44,1040,,,,,6180014,28477373,1776483,36102889,60127873,87136831,147264704,1609397,,6180014,392009,,,8083310,,,23412014,-12500000,2593850,309102,,21898276,787492,,17021494,,,10406282,,,15409429,119963,,119963,37427668,2040356,1302581,,603951,,8064225,12011113,12236722,,,,12236722,24247835,13179833,13179833,37427668,5400494,,,281444,,,,,60127873,87136831,147264704,84726288,62538416,34657387,27881029,243379,28124408,,28124408,0.245156,5931435,,,
533296,430090,SIOUX FALLS SURGICAL HOSPITAL,910 EAST 20TH STREET,SIOUX FALLS,SD,57105-,MINNEHAHA,99943,U,STH,1,5,01/01/2011,12/31/2011,173.88,,,1201,36,2748,35,12775,,451,14,1091,35,,1201,36,2748,35,12775,,451,14,1091,299721,1489104,659748,731207,9466878,31474013,2607961,37123731,39895115,113651901,153547016,2356755,,9466878,514223,,,7785946,,,14652186,-1175321,1759812,183940,,23212047,991120,253606,27520002,,,17739695,,,23795147,,,,47007194,2716678,2510477,,7052881,,5887303,18167339,,17545892,,,17545892,35713231,11293963,11293963,47007194,5364635,,,17140,,,,,39895115,114231709,154126824,80441502,73685322,40940891,32744431,12958,32757389,29771,32727618,0.241774,1387218,6033225,,
533297,430092,DAKOTA PLAINS SURGICAL CENTER LLP,701 8TH AVENUE NW  SUITE C,ABERDEEN,SD,57401-,BROWN,99943,R,STH,1,5,01/01/2011,12/31/2011,44.15,,,561,16,959,15,5475,,194,6,332,15,,561,16,959,15,5475,,194,6,332,5490,29872,13615,153185,2604881,5848431,209247,7126802,9217756,16984691,26202447,525789,,2604881,34129,,,,,,2668006,-114000,527543,41158,,3132405,,374701,4685306,,,2375065,,,3903060,,,,7035465,217820,392744,,,,676419,1286983,,3366565,,,3366565,4653548,2381917,2381917,7035465,2286649,,,,,,,,7468394,20037175,27505569,14514182,12991387,8453312,4538075,123036,4661111,2,4661109,0.27199,133130,1002612,,
533298,431313,FREEMAN MEDICAL CENTER,510 EAST 8TH,FREEMAN,SD,57029,HUTCHINSON,99943,R,CAH,1,2,01/01/2011,12/31/2011,69.18,,,690,9,747,25,9125,,155,2,209,81,,537,9,580,25,9125,,155,2,209,34801,151191,143315,143315,3683268,4397574,477067,6655636,4909656,4363581,9273237,,,,,,,1161590,,,744845,,110717,92795,,2279318,310966,302735,8384924,,,3326145,,,6700096,1382291,105619,1487910,10467324,308602,373135,48687,148928,88794,13477,981623,1492941,,,1051768,2544709,3526332,6940992,6940992,10467324,,,,,,,,,4889407,5343753,10233160,2260845,7972315,8080842,-108527,631499,522972,8307,514665,0.717725,706651,861460,,
533317,240014,NORTHFIELD CITY HOSPITAL,2000 NORTH AVENUE,NORTHFIELD,MN,55057-1697,DAKOTA,33460,U,STH,1,8,01/01/2011,12/31/2011,402,,,1533,342,5489,37,13505,,548,238,1841,77,,1384,221,4291,33,12045,,548,238,1841,797243,1905046,1487410,1487410,28009499,39502932,3285005,41946947,40495466,75178030,115673496,4810469,,28009499,49959,,,911498,2255963,,11038947,-3401000,1577867,335099,,12799320,3408493,477386,50064695,,1038096,22050534,,,45690983,38268111,444320,38712431,97202734,3533740,6802852,,835000,,3047729,14219321,,27257369,,,27257369,41476690,55726044,55726044,97202734,3431006,,,,130721,0.0381,,,43748173,101068508,144816681,70944760,73871921,69063758,4808163,2604682,7412845,184063,7228782,0.362632,4373837,11784638,,
533319,241352,MAYO CLINIC HLTH SYS - SPRINGFIELD,765 NORTH JACKSON,SPRINGFIELD,MN,56087,BROWN,99924,R,CAH,1,2,01/01/2011,12/31/2011,84.09,,,1306,121,2081,24,8760,,283,33,513,24,,817,88,1354,24,8760,,283,33,513,,476524,319459,716442,6757556,7655815,907614,12081223,5100388,12888109,17988497,,,,,,,2689058,,,1522207,,157615,52045,700742,5156685,13284,564145,7069080,,6119414,3051693,,,9452355,,9097766,9097766,23706806,117518,754879,,,,326321,1198718,,,,,,1198718,22508088,22508088,23706806,,,,,,,,,5097874,16441773,21539647,6263183,15276464,14889895,386569,524745,911314,,911314,0.671608,993340,2070140,,
533328,360185,SALEM COMMUNITY HOSPITAL,1995 EAST STATE STREET,SALEM,OH,44460-,COLUMBIANA,49660,U,STH,1,2,07/01/2011,06/30/2012,831,,,7732,629,19122,168,61488,,1610,173,4800,183,,7285,496,16769,160,58560,,1610,173,4800,2198633,4965709,4165809,6353444,42021255,56873334,8724651,83028244,67939329,130534872,198474201,11134303,,42021255,509064,,,6154250,70004408,,25433532,-16463932,655431,1890191,696084,88369964,3386340,,93204676,,66282908,,,,66463109,37022844,11079046,48101890,202934963,3181202,4095703,,30048098,,1891134,40520137,,,,19785560,19785560,60305697,142629266,142629266,202934963,9759578,,,157179,295715,0.0303,,,70341503,130809585,201151088,110663840,90487248,104092909,-13605661,19733658,6127997,,6127997,0.418333,8254613,24961568,,
533331,362014,HEATHER HILLS CARE COMMUNITIES,12340 BASS LAKE ROAD,CHARDON,OH,44024,GEAUGA,99936,U,LTCH,2,2,04/01/2011,12/31/2011,58.27,,,2397,411,5488,44,12100,,111,12,221,106,,2397,411,5488,44,12100,,111,12,221,,,,,2835714,12243426,156714,11149066,21137400,501350,21638750,,,,,,,-39045,,,7720031,,,215020,-9273134,-1326387,,,,1633706,731380,,,,2298836,,,,972449,1267362,412001,,,,,1679363,,,,,,1679363,-706914,-706914,972449,,,,,,,,,21137401,501350,21638751,7426586,14212165,15079326,-867161,160246,-706915,,-706915,,,,,
533349,390312,EASTERN REGIONAL MEDICAL CENTER,1331 EAST WYOMING AVE,PHILADELPHIA,PA,19124,PHILADELPHIA,37964,U,STH,1,4,07/01/2011,06/30/2012,745,,,2204,,13592,66,21468,,258,,1626,66,,2014,,12355,54,19764,,258,,1626,3050930,30204782,11015706,11015706,51287319,312772841,8250080,162923686,169217515,441831233,611048748,14614643,,51287319,1352705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923581,,,3118130,,,,,,,,,,364060160,-364060160,,-364060160,,-364060160,0.26663,,,,
533352,394027,FAIRMOUNT HOSPITAL,361 FAIRTHORNE AVE,PHILADELPHIA,PA,19128,PHILADELPHIA,37964,U,PH,4,4,07/01/2011,06/30/2012,376.9,,,7723,1490,56709,172,62952,,581,181,4535,239,,7723,1490,56709,172,62952,,581,181,4535,,,-23579,-23579,18611448,20270435,952737,30542974,75630892,3373689,79004581,,,,,,,-144482,,,4318000,,47283,353046,27658122,32231969,630000,,14944571,,,3033360,,,13301031,,1590903,1590903,47123903,758432,2010113,,6601500,,383512,-13098847,,,,,,-13098847,60222750,60222750,47123903,,,,,,,,,75630892,3373689,79004581,35467070,43537511,38710765,4826746,468574,5295320,,5295320,0.386598,,,,
533354,330106,NORTH SHORE UNIVERSITY HOSPITAL,300 COMMUNITY DRIVE,MANHASSET,NY,10030,NASSAU,35004,U,STH,1,2,01/01/2011,12/31/2011,8096.1,328.34,,109356,13878,283917,777,285267,,16826,2117,50039,1072,,95190,10245,231838,617,225427,,16826,2117,50039,18856068,28282592,25882104,25882104,801550870,859218796,64804673,1082804569,3084726268,1188743633,4273469901,159701540,,801550870,1629359,,3597032,83520970,452392553,,171144706,,,,143254050,850312279,4631276,1993726,539790394,11291676,91926611,158029849,942571,,479170669,,205736001,205736001,1535218949,123969150,105015396,,7500000,,26615219,404253377,,,,530790402,530790402,935043779,543096840,600175170,1535218949,187325218,,,7741999,8111182,0.0433,70248082,52555256,3087646641,1324490497,4412137138,3023537191,1388599947,1660769666,-272169719,379245423,107075704,5668000,101407704,0.253378,96552917,438287278,21152510,48630897
533361,520091,HOWARD YOUNG MEDICAL CENTER,290 MAPLE STREET,WOODRUFF,WI,54568-,ONEIDA,99952,R,STH,1,2,10/01/2010,09/30/2011,351,,,6374,669,11100,99,36135,,1231,133,2790,100,,4856,437,8356,87,31755,,1231,133,2790,474788,1682089,1074353,1074353,20314509,32595253,2533050,40905065,61247413,50201603,111449016,5263547,,20314509,1410156,,,10981865,391904,,18420309,-10364000,1425408,256890,,23168711,2693061,1084133,40881738,,6952582,13412907,,,27485557,77413171,116778,77529949,128184217,1797453,1656654,673189,1195000,,11988679,17310975,,14609653,,3252797,17862450,35173425,93010792,93010792,128184217,8901614,,,226912,335591,0.0377,,,63238287,51511208,114749495,62337687,52411808,52909762,-497954,7565368,7067414,,7067414,0.367029,3288710,6910944,,
533368,374001,NORTHWEST CTR FOR BEHAVIORAL HEALTH,2 10TH STREET,FT. SUPPLY,OK,73841-0001,WOODWARD,99937,R,PH,4,10,07/01/2011,06/30/2012,182.6,,,932,192,8760,28,10248,,68,15,753,28,,932,192,8760,28,10248,,68,15,753,,,,,7056518,6571574,234966,8392869,4565700,2170879,6736579,,,,,,,195728,,,1801697,-848215,787117,14339,,1950666,518970,,6733899,,5851481,,,,2424822,,,,4375488,,,,,,,32376,,,,,,32376,4343112,4343112,4375488,,,,,,,,,4565700,4903039,9468739,5066879,4401860,13628092,-9226232,12526574,3300342,,3300342,,,,,
533376,111304,MORGAN MEMORIAL HOSPITAL,1077 SOUTH MAIN STREET,MADISON,GA,30650-,MORGAN,99911,R,CAH,1,9,07/01/2011,06/30/2012,138,,,3020,10,4355,20,7320,,94,5,185,41,,322,10,525,20,7320,,94,5,185,80412,1810739,1025106,1223480,6319874,7295270,381874,12709724,11085599,12406189,23491788,,,,,,,470835,,,7008474,-4893302,290786,,260051,3426457,105189,60876,3555321,,,4180260,,1019562,2680202,335745,70092,405837,6512496,420391,623184,,495017,,42176,1580768,1354463,,,,1354463,2935231,3577265,3577265,6512496,,,,,,,,,11221583,12933188,24154771,11597379,12557392,13615144,-1057752,1748969,691217,,691217,0.541028,499942,1691960,59280,152918
533381,281360,BOX BUTTE GENERAL HOSPITAL,2101 BOX BUTTE AVENUE,ALLIANCE,NE,69301,BOX BUTTE,99928,R,CAH,1,9,07/01/2011,06/30/2012,215.99,,,2528,378,4050,25,9150,,424,25,878,25,,1430,222,2543,25,9150,,424,25,878,146757,1657411,1184623,1184623,12924536,15174991,1425527,25325432,11585626,28830001,40415627,,,,,,,513333,2813974,,8376523,-2914371,926137,321958,1060000,11455248,90987,625058,13941828,,2846325,7462453,,,10291785,3974636,323771,4298407,26045440,776058,1963428,,551510,,27000,3317996,,1894065,,,1894065,5212061,20833379,20833379,26045440,,,,,,,,,11954760,30749394,42704154,12925214,29778940,28099527,1679413,497914,2177327,235561,1941766,0.626625,2177451,3207659,,
533384,241360,DEER RIVER HEALTH CARE CENTER  INC.,1002 COMSTOCK DRIVE,DEER RIVER,MN,56636-9703,ITASCA,99924,R,CAH,1,2,01/01/2011,12/31/2011,134.49,,,697,131,1798,16,5840,,161,30,499,48,,504,99,1288,16,5840,,161,30,499,38373,743075,500436,1512242,7815757,13253809,1586633,17445762,8372363,18163359,26535722,,,,,,,1251721,,,3744606,-990000,342947,229077,81025,4737448,30712,1817378,19899364,,1441240,6068686,,,14441364,397752,1194347,1592099,20770911,665779,,,761318,,990372,2417469,,8069202,,36758,8105960,10523429,10247482,10247482,20770911,,,,,,,,,8352935,22438117,30791052,9859006,20932046,21838994,-906948,611554,-295394,2005,-297399,0.657444,2301432,5039575,,
533395,453092,SOUTH TEXAS REHABILITATION HOSPITAL,425 E ALTON GLOOR,BROWNSVILLE,TX,78526,CAMERON,15180,U,RH,5,4,01/01/2011,12/31/2011,121.74,,,10358,28,12312,40,14600,,722,,854,40,,10358,28,12312,40,14600,,722,,854,,,,,7135140,6397257,648253,14275023,24841964,771412,25613376,,,,,,,92537,,,3006983,-899825,54026,44525,,2298246,1392053,1133363,6210919,,106069,4435278,,,7725856,,127648676,127648676,137672778,135818,292328,,,,108282139,108710285,,18920432,,,18920432,127630717,10042061,10042061,137672778,,,,,,,,,24841965,771412,25613377,9146512,16466865,13532397,2934468,84685,3019153,,3019153,,,,,
